pair_id,source_idx,target_idx,source_graph_node,target_graph_node,euclidean_distance,graph_path_num_nodes,graph_path_length,straight_path_length,path_length_ratio,used_fallback,straight_mid_knn_radius,graph_mid_knn_radius,straight_minus_graph_mid_knn_radius,straight_mid_density_percentile,graph_mid_density_percentile,straight_minus_graph_density_percentile,k_graph,n_components,n_edges_undirected,graph_density,largest_component_fraction,graph_k_grid_tried,graph_components_by_k,graph_selection_note,candidate_set_size,selected_for_figure,selected_rank,selected_reason
615,655,48,2255,3248,1.4046380519866943,16,2.204963207244873,1.4046380519866943,1.5697732267228655,False,0.02598936808341025,0.31762961280843705,-0.2916402447250268,60.12499999999999,100.0,-39.87500000000001,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
616,765,499,2365,3699,1.5283902883529663,10,2.0577762126922607,1.5283902883529663,1.3463682858844743,False,0.030575055230833023,0.2716569383392201,-0.24108188310838707,69.89999999999999,100.0,-30.10000000000001,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
617,34,602,1634,3802,1.4546887874603271,14,2.0958266258239746,1.4546887874603271,1.4407388328626496,False,0.017748598580403778,0.323983863197145,-0.3062352646167412,21.725,100.0,-78.275,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
618,132,129,1732,3329,1.3679670095443726,10,1.9340221881866455,1.3679670095443726,1.4137930042851021,False,0.016397263320371173,0.25165258367429383,-0.23525532035392266,14.000000000000002,100.0,-86.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
619,495,475,2095,3675,1.3604785203933716,13,2.070826768875122,1.3604785203933716,1.5221311750488784,False,0.021336499977443673,0.3218143950188173,-0.3004778950413736,43.35,100.0,-56.65,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
620,363,23,1963,3223,1.3503957986831665,8,1.8526434898376465,1.3503957986831665,1.3719262838674742,False,0.02440707022043228,0.29882881141438417,-0.2744217411939519,55.60000000000001,100.0,-44.39999999999999,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
621,493,98,2093,3298,1.6518572568893433,13,2.1671977043151855,1.6518572568893433,1.3119763800876436,False,0.019205459863656876,0.3129172817032764,-0.2937118218396195,31.724999999999998,100.0,-68.275,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
622,750,691,2350,3891,1.3901612758636475,11,1.9931567907333374,1.3901612758636475,1.433759395646433,False,0.016123130767677473,0.2966019768594461,-0.28047884609176865,12.625,100.0,-87.375,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
623,591,13,2191,3213,1.509310007095337,16,2.1397511959075928,1.509310007095337,1.417701589367673,False,0.01883714744482452,0.3006625206914123,-0.2818253732465878,29.349999999999998,100.0,-70.65,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
624,269,394,1869,3594,1.4989256858825684,13,2.020418405532837,1.4989256858825684,1.347910990225785,False,0.017742320483746608,0.23157069633974892,-0.2138283758560023,21.675,100.0,-78.325,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
625,69,237,1669,3437,1.5333622694015503,15,2.109339714050293,1.5333622694015503,1.3756303752495087,False,0.01745484878602547,0.2688504540614905,-0.251395605275465,20.0,100.0,-80.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
626,668,302,2268,3502,1.3705302476882935,10,1.944695234298706,1.3705302476882935,1.4189363843511449,False,0.016594149163406093,0.3062158536269714,-0.28962170446356533,15.174999999999999,100.0,-84.825,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
627,689,123,2289,3323,1.3659591674804688,12,1.981703758239746,1.3659591674804688,1.450778182407185,False,0.015454217689451854,0.3221181798188457,-0.30666396212939384,9.575,100.0,-90.425,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
628,34,566,1634,3766,1.502192497253418,16,2.1502201557159424,1.502192497253418,1.4313878944591767,False,0.01985016596320938,0.3113171508884219,-0.2914669849252125,35.475,100.0,-64.525,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
629,317,271,1917,3471,1.2164726257324219,13,2.093179941177368,1.2164726257324219,1.7206962959130236,False,0.0293845133934046,0.3042031834653248,-0.27481867007192023,68.15,100.0,-31.849999999999994,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
630,607,15,2207,3215,1.4130264520645142,14,2.1054840087890625,1.4130264520645142,1.4900527910944819,False,0.03446990091050164,0.22993836246826255,-0.1954684615577609,75.7,100.0,-24.299999999999997,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
631,13,168,1613,3368,1.3757131099700928,13,2.088035821914673,1.3757131099700928,1.5177843452840727,False,0.020743722600476616,0.2911439850728533,-0.27040026247237664,40.150000000000006,100.0,-59.849999999999994,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
632,661,221,2261,3421,1.3809059858322144,10,1.997767448425293,1.3809059858322144,1.4467077910603174,False,0.03766285959995871,0.2303753801785586,-0.1927125205785999,79.175,100.0,-20.825000000000003,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
633,315,401,1915,3601,1.3235552310943604,12,1.9914127588272095,1.3235552310943604,1.5045936218170826,False,0.018896147549315664,0.292582128594679,-0.27368598104536335,29.65,100.0,-70.35,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
634,4,178,1604,3378,1.5039520263671875,14,2.1336593627929688,1.5039520263671875,1.4187017440621734,False,0.02652160702669331,0.2714635249756449,-0.2449419179489516,61.675000000000004,100.0,-38.324999999999996,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
635,95,716,1695,3916,1.2905246019363403,10,1.9013235569000244,1.2905246019363403,1.4732950879411548,False,0.02186561752491812,0.32684160720962185,-0.30497598968470374,45.725,100.0,-54.275,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
636,266,340,1866,3540,1.6133928298950195,19,2.257328510284424,1.6133928298950195,1.399118967468886,False,0.02030585188062946,0.27361381130059376,-0.2533079594199643,37.675,100.0,-62.325,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
637,662,92,2262,3292,1.5219290256500244,15,2.21112322807312,1.5219290256500244,1.452842537863247,False,0.027567230251293273,0.30509275795006463,-0.27752552769877137,64.125,100.0,-35.875,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
638,192,749,1792,3949,1.3082013130187988,11,1.9489033222198486,1.3082013130187988,1.4897579621920491,False,0.021525938919488348,0.305358567872471,-0.28383262895298267,44.224999999999994,100.0,-55.775000000000006,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
639,498,2,2098,3202,1.3233814239501953,8,1.8408021926879883,1.3233814239501953,1.3909838534632974,False,0.021307947119049344,0.29822628786458855,-0.2769183407455392,43.275000000000006,100.0,-56.724999999999994,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
640,223,424,1823,3624,1.4129680395126343,12,2.001915693283081,1.4129680395126343,1.416815976937163,False,0.015478349179033589,0.31118900335038785,-0.2957106541713543,9.675,100.0,-90.325,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
641,134,762,1734,3962,1.4615405797958374,12,2.0834949016571045,1.4615405797958374,1.4255470771452325,False,0.016169161871693684,0.2498242610909305,-0.23365509921923683,12.875,100.0,-87.125,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
642,692,474,2292,3674,1.353664755821228,5,1.3563638925552368,1.353664755821228,1.0019939477055908,False,0.06081541837614628,0.06537822754139308,-0.004562809165246803,91.8,93.10000000000001,-1.3000000000000114,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
643,348,692,1948,3892,1.4581230878829956,14,2.0764029026031494,1.4581230878829956,1.4240244324077025,False,0.019835795875725235,0.31259472814556166,-0.2927589322698364,35.375,100.0,-64.625,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
644,295,233,1895,3433,1.3135126829147339,14,2.146425485610962,1.3135126829147339,1.6341109709332713,False,0.02406679094656562,0.3048487429201828,-0.2807819519736172,54.37499999999999,100.0,-45.62500000000001,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
645,428,467,2028,3667,1.2458436489105225,12,2.058502435684204,1.2458436489105225,1.6522959662589631,False,0.03381442372199675,0.3068406117065425,-0.2730261879845457,74.9,100.0,-25.099999999999994,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
646,589,265,2189,3465,1.4457191228866577,14,2.1507318019866943,1.4457191228866577,1.4876553598408122,False,0.017756909693989454,0.3116864522033094,-0.29392954250931996,21.725,100.0,-78.275,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
647,454,596,2054,3796,1.2955899238586426,10,1.9759948253631592,1.2955899238586426,1.5251699546088422,False,0.017818439040557164,0.3132336143033303,-0.2954151752627731,22.025,100.0,-77.975,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
648,55,61,1655,3261,1.3265327215194702,9,1.888948917388916,1.3265327215194702,1.4239746119682815,False,0.022126486561771925,0.31835710089732727,-0.29623061433555536,46.75,100.0,-53.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
649,337,446,1937,3646,1.4204963445663452,13,2.037116765975952,1.4204963445663452,1.434088002949315,False,0.015591843138594816,0.313904521091437,-0.2983126779528422,10.225,100.0,-89.775,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
650,672,267,2272,3467,1.5765568017959595,8,1.5776170492172241,1.5765568017959595,1.0006725082280936,False,0.049205303377562036,0.04850184436581911,0.0007034590117429226,86.9,86.575,0.32500000000000284,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
651,62,637,1662,3837,1.4293452501296997,12,1.9980714321136475,1.4293452501296997,1.3978927987708647,False,0.016683662223895574,0.2732226601330585,-0.25653899790916296,15.5,100.0,-84.5,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
652,718,489,2318,3689,1.429654836654663,16,2.1949167251586914,1.429654836654663,1.5352773752682232,False,0.03060394002585955,0.29777939286093724,-0.2671754528350777,70.05,100.0,-29.950000000000003,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
653,167,99,1767,3299,1.3956449031829834,6,1.3962479829788208,1.3956449031829834,1.0004321155004845,False,0.05210636218787419,0.055772567846954925,-0.003666205659080733,88.2,89.95,-1.75,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
654,171,20,1771,3220,1.2842384576797485,12,1.9842455387115479,1.2842384576797485,1.5450756258277079,False,0.032498359357518436,0.23648957344298246,-0.20399121408546403,73.275,100.0,-26.724999999999994,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
655,541,401,2141,3601,1.47637939453125,16,2.111607313156128,1.47637939453125,1.430260623372194,False,0.023544991296564295,0.3275156940484136,-0.3039707027518493,52.575,100.0,-47.425,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
656,757,208,2357,3408,1.346766471862793,11,1.9295270442962646,1.346766471862793,1.4327109299264191,False,0.016955519304747563,0.23055790560531775,-0.21360238630057019,16.950000000000003,100.0,-83.05,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
657,637,189,2237,3389,1.2907699346542358,12,1.9792622327804565,1.2907699346542358,1.5333966027885908,False,0.01918982843002458,0.3204703012079943,-0.3012804727779697,31.624999999999996,100.0,-68.375,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
658,307,674,1907,3874,1.5019707679748535,15,2.243628978729248,1.5019707679748535,1.4937900434336626,False,0.031306013894799346,0.26245765428515133,-0.231151640390352,71.025,100.0,-28.974999999999994,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
659,558,115,2158,3315,1.439146637916565,11,1.9749704599380493,1.439146637916565,1.3723205182184839,False,0.021516698033420486,0.3131459953466632,-0.2916292973132427,44.2,100.0,-55.8,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
